folio	fecha	hora_apertura	hora_cierre	mesa	mesero_id	mesero_nombre	num_comensales	turno	subtotal_alimentos	subtotal_bebidas	descuento	cortesia	cancelado	subtotal	iva	total	propina	efectivo	tarjeta	forma_pago	sucursal_id	tipo_servicio
CHQ-FRMX-TV-GDL-001-20240122-0505	2024-01-22	7:16	21:30	14	MES-031	María Elena Gutiérrez Flores	2	night	222	74	0	4.44	0	296	46.65	338.21	40.82	0	338.21	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-0506	2024-01-23	8:55	16:39	12	MES-040	Ana Cruz Martínez	4	afternoon	183.75	61.25	0	3.68	4.9	245	37.83	274.25	33.1	0	274.25	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-0507	2024-01-24	8:43	19:03	21	MES-006	Ana Cruz Martínez	4	night	633	211	0	0	16.88	844	132.34	959.46	115.8	0	959.46	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-0508	2024-01-25	19:41	21:23	10	MES-033	María Elena Gutiérrez Flores	4	morning	428.25	142.75	22.84	8.57	11.42	571	84.51	612.68	73.94	0	612.68	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-0509	2024-01-26	7:31	21:14	14	MES-006	Carmen Jiménez Ortiz	1	morning	536.25	178.75	0	10.73	14.3	715	110.4	800.37	96.6	800.37	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-0510	2024-01-27	19:23	18:17	18	MES-022	Pablo Mendoza Romero	1	afternoon	568.5	189.5	0	0	15.16	758	118.85	861.69	104	861.69	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-0511	2024-01-28	8:40	9:02	2	MES-003	Sofía Reyes Morales	2	night	372.75	124.25	19.88	7.46	9.94	497	73.56	533.28	64.36	0	533.28	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-0512	2024-01-22	9:35	22:42	17	MES-012	María Elena Gutiérrez Flores	4	morning	545.25	181.75	0	0	0	727	116.32	843.32	101.78	843.32	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-0513	2024-01-23	13:51	9:04	16	MES-009	María Elena Gutiérrez Flores	1	afternoon	603.75	201.25	32.2	12.08	0	805	121.72	882.44	106.5	0	882.44	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-0514	2024-01-24	16:04	14:42	30	MES-034	José Antonio López Hernández	2	morning	159.75	53.25	0	0	4.26	213	33.4	242.14	29.22	0	242.14	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-0515	2024-01-25	10:55	20:14	2	MES-006	Luis Ramírez Torres	4	night	152.25	50.75	0	3.05	0	203	31.99	231.94	27.99	0	231.94	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-0516	2024-01-26	10:30	19:54	19	MES-037	Luis Ramírez Torres	4	afternoon	100.5	33.5	0	0	0	134	21.44	155.44	18.76	0	155.44	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-0517	2024-01-27	20:18	18:02	25	MES-031	Ana Cruz Martínez	2	afternoon	183	61	0	0	0	244	39.04	283.04	34.16	283.04	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-0518	2024-01-28	15:43	21:43	25	MES-010	Pablo Mendoza Romero	2	morning	284.25	94.75	0	0	7.58	379	59.43	430.85	52	0	430.85	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-0519	2024-01-22	15:22	14:53	24	MES-004	Sofía Reyes Morales	3	afternoon	502.5	167.5	0	0	13.4	670	105.06	761.66	91.92	761.66	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-0520	2024-01-23	13:36	10:21	11	MES-021	Carmen Jiménez Ortiz	1	morning	337.5	112.5	18	0	0	450	69.12	501.12	60.48	0	501.12	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-0521	2024-01-24	20:46	11:12	19	MES-014	María Elena Gutiérrez Flores	2	morning	432.75	144.25	23.08	0	0	577	88.63	642.55	77.55	642.55	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-0522	2024-01-25	21:02	8:45	13	MES-005	María Elena Gutiérrez Flores	3	morning	234	78	0	0	6.24	312	48.92	354.68	42.81	354.68	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-0523	2024-01-26	16:36	17:12	7	MES-022	María Elena Gutiérrez Flores	1	night	495.75	165.25	0	0	13.22	661	103.64	751.42	90.69	0	751.42	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-0524	2024-01-27	12:39	19:37	23	MES-037	Pablo Mendoza Romero	4	night	123.75	41.25	0	2.48	3.3	165	25.48	184.7	22.29	0	184.7	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-0525	2024-01-28	7:09	10:31	19	MES-022	Luis Ramírez Torres	3	night	585.75	195.25	0	11.72	15.62	781	120.59	874.25	105.51	0	874.25	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-0526	2024-01-22	20:18	13:48	18	MES-029	Pablo Mendoza Romero	4	morning	284.25	94.75	15.16	0	7.58	379	57	413.26	49.88	413.26	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-0527	2024-01-23	8:25	23:06	23	MES-021	José Antonio López Hernández	1	morning	332.25	110.75	17.72	6.65	8.86	443	65.56	475.33	57.37	0	475.33	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-0528	2024-01-24	10:57	18:31	15	MES-019	Luis Ramírez Torres	3	afternoon	260.25	86.75	13.88	0	6.94	347	52.19	378.37	45.67	378.37	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-0529	2024-01-25	15:09	16:06	24	MES-027	Sofía Reyes Morales	2	afternoon	425.25	141.75	0	8.5	0	567	89.36	647.86	78.19	647.86	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-0530	2024-01-26	16:52	11:24	1	MES-017	Carmen Jiménez Ortiz	4	afternoon	606.75	202.25	32.36	0	0	809	124.26	900.9	108.73	0	900.9	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-0531	2024-01-27	14:24	13:00	27	MES-034	María Elena Gutiérrez Flores	3	afternoon	107.25	35.75	0	0	0	143	22.88	165.88	20.02	165.88	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-0532	2024-01-28	17:17	14:37	25	MES-031	Diego Vázquez Castillo	3	night	138	46	0	0	3.68	184	28.85	209.17	25.24	209.17	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-0533	2024-01-22	12:37	21:02	5	MES-040	María Elena Gutiérrez Flores	4	morning	492	164	0	0	0	656	104.96	760.96	91.84	0	760.96	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-0534	2024-01-23	13:32	20:05	25	MES-017	Carmen Jiménez Ortiz	2	morning	287.25	95.75	0	0	0	383	61.28	444.28	53.62	0	444.28	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-0535	2024-01-24	7:55	21:55	3	MES-001	José Antonio López Hernández	1	afternoon	544.5	181.5	29.04	10.89	14.52	726	107.45	779	94.02	779	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-0536	2024-01-25	14:39	20:14	24	MES-031	María Elena Gutiérrez Flores	3	night	379.5	126.5	20.24	0	0	506	77.72	563.48	68.01	563.48	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-0537	2024-01-26	19:33	18:34	3	MES-004	Carmen Jiménez Ortiz	4	morning	313.5	104.5	0	0	0	418	66.88	484.88	58.52	484.88	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-0538	2024-01-27	14:37	16:24	28	MES-011	Diego Vázquez Castillo	1	afternoon	200.25	66.75	10.68	4.01	0	267	40.37	292.68	35.32	292.68	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-0539	2024-01-28	18:34	15:36	30	MES-030	Luis Ramírez Torres	2	afternoon	477	159	25.44	0	12.72	636	95.65	693.49	83.7	0	693.49	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-0540	2024-01-22	22:09	13:52	13	MES-003	Pablo Mendoza Romero	3	night	668.25	222.75	0	0	0	891	142.56	1033.56	124.74	0	1033.56	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-0541	2024-01-23	19:55	23:00	17	MES-036	Diego Vázquez Castillo	2	morning	354.75	118.25	18.92	0	9.46	473	71.14	515.76	62.25	515.76	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-0542	2024-01-24	10:12	23:35	23	MES-023	Luis Ramírez Torres	1	morning	180.75	60.25	0	0	0	241	38.56	279.56	33.74	279.56	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-0543	2024-01-25	18:36	20:31	5	MES-001	Diego Vázquez Castillo	1	night	663.75	221.25	0	0	0	885	141.6	1026.6	123.9	0	1026.6	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-0544	2024-01-26	21:13	8:11	1	MES-011	Ana Cruz Martínez	3	afternoon	239.25	79.75	0	4.79	6.38	319	49.25	357.08	43.1	357.08	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-0545	2024-01-27	20:13	19:32	7	MES-031	Carmen Jiménez Ortiz	1	afternoon	648.75	216.25	0	0	0	865	138.4	1003.4	121.1	1003.4	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-0546	2024-01-28	20:54	22:16	14	MES-002	José Antonio López Hernández	2	night	402	134	0	0	10.72	536	84.04	609.32	73.54	0	609.32	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-0547	2024-01-22	19:11	19:44	20	MES-024	Diego Vázquez Castillo	4	night	236.25	78.75	12.6	4.72	0	315	47.63	345.31	41.68	0	345.31	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-0548	2024-01-23	7:06	16:33	8	MES-015	María Elena Gutiérrez Flores	2	night	504	168	0	10.08	13.44	672	103.76	752.24	90.79	0	752.24	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-0549	2024-01-24	18:20	18:07	8	MES-036	Luis Ramírez Torres	2	afternoon	348.75	116.25	0	0	9.3	465	72.91	528.61	63.8	0	528.61	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-0550	2024-01-25	22:18	10:02	24	MES-013	Pablo Mendoza Romero	4	morning	627	209	33.44	12.54	16.72	836	123.73	897.03	108.26	0	897.03	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-0551	2024-01-26	11:12	22:09	7	MES-017	José Antonio López Hernández	1	afternoon	342.75	114.25	0	6.86	0	457	72.02	522.16	63.02	0	522.16	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-0552	2024-01-27	15:18	14:20	27	MES-007	Diego Vázquez Castillo	2	night	577.5	192.5	0	11.55	0	770	121.35	879.8	106.18	0	879.8	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-0553	2024-01-28	14:06	14:04	16	MES-033	Carmen Jiménez Ortiz	2	afternoon	245.25	81.75	13.08	0	0	327	50.23	364.15	43.95	0	364.15	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-0554	2024-01-22	17:35	23:35	2	MES-022	Luis Ramírez Torres	2	afternoon	489	163	26.08	0	0	652	100.15	726.07	87.63	0	726.07	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-0555	2024-01-23	20:07	10:43	30	MES-001	María Elena Gutiérrez Flores	3	afternoon	405.75	135.25	0	0	0	541	86.56	627.56	75.74	0	627.56	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-0556	2024-01-24	9:21	11:32	3	MES-013	María Elena Gutiérrez Flores	2	night	116.25	38.75	6.2	0	3.1	155	23.31	169.01	20.4	0	169.01	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-0557	2024-01-25	7:37	13:49	1	MES-009	Pablo Mendoza Romero	1	morning	466.5	155.5	0	0	0	622	99.52	721.52	87.08	0	721.52	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-0558	2024-01-26	10:14	13:51	3	MES-034	Sofía Reyes Morales	3	night	634.5	211.5	0	12.69	0	846	133.33	966.64	116.66	966.64	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-0559	2024-01-27	7:17	20:17	24	MES-002	Sofía Reyes Morales	2	morning	675	225	0	0	0	900	144	1044	126	0	1044	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-0560	2024-01-28	20:09	10:48	3	MES-028	María Elena Gutiérrez Flores	2	afternoon	537.75	179.25	28.68	10.76	0	717	108.41	785.97	94.86	785.97	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-0561	2024-01-22	16:10	16:05	11	MES-018	Diego Vázquez Castillo	1	afternoon	399	133	0	0	10.64	532	83.42	604.78	72.99	0	604.78	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-0562	2024-01-23	21:53	8:17	28	MES-020	Pablo Mendoza Romero	3	morning	558.75	186.25	29.8	0	0	745	114.43	829.63	100.13	829.63	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-0563	2024-01-24	11:21	18:30	20	MES-020	Carmen Jiménez Ortiz	2	morning	311.25	103.75	0	0	8.3	415	65.07	471.77	56.94	0	471.77	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-0564	2024-01-25	18:38	8:14	12	MES-025	Ana Cruz Martínez	2	afternoon	569.25	189.75	0	0	15.18	759	119.01	862.83	104.13	862.83	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-0565	2024-01-26	8:30	16:32	3	MES-011	Pablo Mendoza Romero	1	morning	363	121	19.36	7.26	0	484	73.18	530.56	64.03	0	530.56	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-0566	2024-01-27	20:20	19:06	19	MES-001	Sofía Reyes Morales	4	night	284.25	94.75	15.16	0	7.58	379	57	413.26	49.88	413.26	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-0567	2024-01-28	11:48	18:53	28	MES-019	Diego Vázquez Castillo	4	afternoon	276.75	92.25	0	0	0	369	59.04	428.04	51.66	428.04	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-0568	2024-01-22	11:48	8:10	15	MES-032	Ana Cruz Martínez	3	afternoon	336.75	112.25	17.96	0	8.98	449	67.53	489.59	59.09	0	489.59	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-0569	2024-01-23	11:37	8:30	18	MES-032	Diego Vázquez Castillo	4	afternoon	650.25	216.75	34.68	0	0	867	133.17	965.49	116.52	0	965.49	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-0570	2024-01-24	22:47	10:33	27	MES-022	María Elena Gutiérrez Flores	4	afternoon	253.5	84.5	13.52	0	6.76	338	50.84	368.56	44.48	368.56	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-0571	2024-01-25	11:00	19:43	7	MES-006	María Elena Gutiérrez Flores	4	afternoon	569.25	189.75	30.36	0	0	759	116.58	845.22	102.01	0	845.22	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-0572	2024-01-26	19:02	20:40	13	MES-029	María Elena Gutiérrez Flores	2	afternoon	278.25	92.75	14.84	0	0	371	56.99	413.15	49.86	0	413.15	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-0573	2024-01-27	10:18	20:25	20	MES-021	Sofía Reyes Morales	3	night	112.5	37.5	6	0	0	150	23.04	167.04	20.16	167.04	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-0574	2024-01-28	10:34	21:01	20	MES-016	Diego Vázquez Castillo	1	night	428.25	142.75	0	0	11.42	571	89.53	649.11	78.34	0	649.11	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-0575	2024-01-22	22:58	16:45	5	MES-022	Carmen Jiménez Ortiz	3	night	195	65	10.4	0	0	260	39.94	289.54	34.94	0	289.54	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-0576	2024-01-23	17:15	12:02	6	MES-022	Pablo Mendoza Romero	3	night	600	200	32	0	16	800	120.32	872.32	105.28	0	872.32	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-0577	2024-01-24	8:16	10:02	20	MES-005	José Antonio López Hernández	3	morning	143.25	47.75	0	2.87	0	191	30.1	218.23	26.34	0	218.23	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-0578	2024-01-25	21:46	15:45	8	MES-029	Luis Ramírez Torres	2	night	300.75	100.25	0	0	0	401	64.16	465.16	56.14	465.16	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-0579	2024-01-26	11:53	16:41	12	MES-014	Sofía Reyes Morales	3	morning	248.25	82.75	0	0	6.62	331	51.9	376.28	45.41	0	376.28	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-0580	2024-01-27	10:45	11:04	1	MES-017	Carmen Jiménez Ortiz	1	morning	145.5	48.5	7.76	2.91	0	194	29.33	212.66	25.67	212.66	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-0581	2024-01-28	11:28	8:35	24	MES-012	María Elena Gutiérrez Flores	3	night	129.75	43.25	6.92	0	0	173	26.57	192.65	23.25	192.65	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-0582	2024-01-22	20:47	15:37	30	MES-008	María Elena Gutiérrez Flores	1	afternoon	507.75	169.25	0	10.15	13.54	677	104.53	757.84	91.46	0	757.84	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-0583	2024-01-23	8:59	15:50	16	MES-019	José Antonio López Hernández	1	night	642.75	214.25	34.28	0	0	857	131.64	954.36	115.18	0	954.36	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-0584	2024-01-24	20:14	22:47	27	MES-011	Diego Vázquez Castillo	2	afternoon	120	40	0	0	0	160	25.6	185.6	22.4	185.6	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-0585	2024-01-25	20:56	21:29	23	MES-033	Diego Vázquez Castillo	2	morning	492	164	0	9.84	13.12	656	101.29	734.33	88.63	0	734.33	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-0586	2024-01-26	7:44	15:59	26	MES-035	Diego Vázquez Castillo	1	afternoon	429	143	0	0	0	572	91.52	663.52	80.08	0	663.52	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-0587	2024-01-27	8:35	12:37	30	MES-031	Sofía Reyes Morales	1	afternoon	507	169	0	0	0	676	108.16	784.16	94.64	0	784.16	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-0588	2024-01-28	21:39	18:31	26	MES-013	Ana Cruz Martínez	2	night	95.25	31.75	0	0	0	127	20.32	147.32	17.78	147.32	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-0589	2024-01-22	7:18	14:03	18	MES-027	Luis Ramírez Torres	2	afternoon	238.5	79.5	12.72	0	6.36	318	47.83	346.75	41.85	0	346.75	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-0590	2024-01-23	19:01	23:52	22	MES-002	Pablo Mendoza Romero	3	afternoon	374.25	124.75	0	0	0	499	79.84	578.84	69.86	0	578.84	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-0591	2024-01-24	12:04	17:42	30	MES-015	Ana Cruz Martínez	4	night	124.5	41.5	6.64	0	0	166	25.5	184.86	22.31	184.86	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-0592	2024-01-25	7:58	23:54	5	MES-027	Pablo Mendoza Romero	2	night	247.5	82.5	0	0	6.6	330	51.74	375.14	45.28	375.14	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-0593	2024-01-26	11:53	19:39	10	MES-029	Diego Vázquez Castillo	1	morning	186.75	62.25	9.96	0	4.98	249	37.45	271.51	32.77	0	271.51	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-0594	2024-01-27	16:29	11:34	26	MES-028	Diego Vázquez Castillo	3	afternoon	105	35	5.6	0	2.8	140	21.06	152.66	18.42	0	152.66	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-0595	2024-01-28	19:10	8:51	23	MES-002	Diego Vázquez Castillo	4	morning	662.25	220.75	0	13.25	0	883	139.16	1008.91	121.77	1008.91	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-0596	2024-01-22	10:37	17:07	8	MES-035	Ana Cruz Martínez	2	night	476.25	158.75	0	9.53	0	635	100.08	725.55	87.57	725.55	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-0597	2024-01-23	9:44	21:04	16	MES-021	Luis Ramírez Torres	4	night	250.5	83.5	13.36	0	6.68	334	50.23	364.19	43.95	0	364.19	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-0598	2024-01-24	11:19	20:51	16	MES-028	Luis Ramírez Torres	2	night	236.25	78.75	0	0	6.3	315	49.39	358.09	43.22	358.09	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-0599	2024-01-25	21:10	11:01	5	MES-018	José Antonio López Hernández	1	night	446.25	148.75	23.8	0	11.9	595	89.49	648.79	78.3	648.79	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-0600	2024-01-26	19:39	21:20	24	MES-027	José Antonio López Hernández	1	morning	674.25	224.75	0	0	17.98	899	140.96	1021.98	123.34	0	1021.98	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-0601	2024-01-27	19:24	8:49	30	MES-009	Pablo Mendoza Romero	3	night	459.75	153.25	0	9.2	12.26	613	94.65	686.19	82.82	0	686.19	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-0602	2024-01-28	7:14	23:15	4	MES-037	José Antonio López Hernández	3	afternoon	329.25	109.75	0	6.59	8.78	439	67.78	491.41	59.31	0	491.41	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-0603	2024-01-22	15:21	15:05	2	MES-038	Sofía Reyes Morales	1	night	141.75	47.25	0	0	3.78	189	29.64	214.86	25.93	0	214.86	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-0604	2024-01-23	15:39	8:18	19	MES-020	José Antonio López Hernández	1	morning	137.25	45.75	7.32	2.75	3.66	183	27.08	196.35	23.7	0	196.35	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-0605	2024-01-24	11:06	21:10	9	MES-017	Diego Vázquez Castillo	4	morning	284.25	94.75	0	0	0	379	60.64	439.64	53.06	0	439.64	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-0606	2024-01-25	11:45	15:43	14	MES-006	Sofía Reyes Morales	1	night	497.25	165.75	26.52	9.95	0	663	100.24	726.77	87.71	0	726.77	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-0607	2024-01-26	16:16	11:09	11	MES-029	María Elena Gutiérrez Flores	1	afternoon	642	214	34.24	12.84	0	856	129.43	938.35	113.25	0	938.35	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-0608	2024-01-27	15:48	19:23	8	MES-002	Sofía Reyes Morales	2	night	670.5	223.5	0	0	0	894	143.04	1037.04	125.16	0	1037.04	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-0609	2024-01-28	14:23	11:42	22	MES-026	José Antonio López Hernández	2	night	348.75	116.25	0	0	9.3	465	72.91	528.61	63.8	528.61	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-0610	2024-01-22	7:39	13:19	3	MES-038	Pablo Mendoza Romero	1	morning	639	213	34.08	0	17.04	852	128.14	929.02	112.12	0	929.02	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-0611	2024-01-23	11:23	18:44	6	MES-005	José Antonio López Hernández	1	night	482.25	160.75	0	9.65	12.86	643	99.28	719.77	86.87	0	719.77	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-0612	2024-01-24	15:57	21:39	12	MES-014	María Elena Gutiérrez Flores	3	afternoon	537	179	0	0	0	716	114.56	830.56	100.24	830.56	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-0613	2024-01-25	17:00	20:41	28	MES-032	Sofía Reyes Morales	1	afternoon	240.75	80.25	0	0	6.42	321	50.33	364.91	44.04	364.91	0	efectivo	FRMX-MB-CDMX-001	dine_in
